"session_time","id","status","appointment_type","session_gender_single","session_type_single","session_gender_double_1","session_gender_double_2","session_type_double_1","session_type_double_2"
"2017-05-04 03:15:00",3102922,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-05-04 03:30:00",3102987,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-05-04 18:00:00",3103160,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-05-04 18:30:00",3104476,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-05-04 19:00:00",3104498,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-05 17:30:00",3104880,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-04 22:45:00",3105163,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-05-05 02:00:00",3105804,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-05-05 01:30:00",3105821,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-05 01:45:00",3105836,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-05-07 16:30:00",3106143,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-05-05 03:30:00",3106239,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-05-05 13:00:00",3107250,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-05 15:15:00",3107413,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-05 16:30:00",3107508,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-05-06 00:00:00",3108508,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-05-05 23:45:00",3108656,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-05-06 03:00:00",3109697,"completed","couples",NULL,NULL,"female","male","deep","deep"
"2017-05-06 18:30:00",3110180,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-05-06 14:30:00",3110311,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-05-06 15:00:00",3111394,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-05-06 19:00:00",3112093,"completed","couples",NULL,NULL,"male","male","swedish","deep"
"2017-05-06 18:45:00",3112112,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-05-06 21:15:00",3112621,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-07 14:00:00",3113049,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-05-07 03:00:00",3113786,"completed","single","male","sports",NULL,NULL,NULL,NULL
