user_id,interval_between_bookings,not_book_interval,rank
368156,4,4,B
368216,249,249,B
368262,4,4,A
368311,28,28,B
368348,16,16,A
368349,15,15,AA
368436,20,20,B
368457,115,115,B
368476,19,19,AA
368503,109,109,B
368514,74,74,C
368523,14,14,B
368527,111,111,C
368672,1,1,B
368680,24,24,B
368711,65,65,C
368715,41,41,B
368818,154,154,C
368825,158,158,C
368842,58,58,B
368848,13,13,C
368894,42,42,B
368901,12,12,A
368913,6,6,A
368926,60,60,B
368937,13,13,C
368958,237,237,C
368969,6,6,B
368983,46,46,B
369024,66,66,B
369062,114,114,C
369070,18,18,B
369091,42,42,B
369109,59,59,A
369121,9,9,A
369123,111,111,C
369211,42,42,B
369294,64,64,B
369298,27,27,B
369314,0,0,C
369321,26,26,B
369352,27,27,B
369429,11,11,A
369431,12,12,C
369443,142,142,C
369462,28,28,A
369473,3,3,A
369487,37,37,B
369506,21,21,AA
369521,32,32,B
369524,5,5,B
369602,1,1,A
369609,194,194,B
369620,107,107,B
369628,15,15,B
369675,50,50,B
369715,5,5,B
369720,104,104,B
369728,42,42,B
369749,175,175,B
369750,8,8,A
369761,58,58,C
369829,12,12,B
369840,4,4,B
369849,0,0,C
369868,52,52,C
369889,209,209,C
369893,27,27,B
369909,29,29,B
369955,197,197,C
370000,25,25,C
370007,91,91,C
370045,73,73,C
370112,83,83,B
370172,14,14,C
370235,17,17,A
370288,42,42,B
370383,23,23,A
370394,87,87,B
370396,52,52,B
370436,15,15,B
370437,84,84,C
370457,29,29,C
370463,132,132,B
370515,27,27,C
370613,140,140,C
370625,49,49,B
370636,148,148,B
370643,12,12,B
370645,7,7,B
370681,2,2,A
370687,1,1,A
370728,11,11,C
370774,16,16,A
370790,2,2,B
370798,37,37,B
370864,99,99,C
370897,26,26,B
370903,178,178,B
370918,76,76,AA
370927,80,80,B
370948,3,3,B
370964,80,80,B
371002,21,21,C
371014,2,2,B
371077,56,56,B
371122,13,13,AA
371199,25,25,C
371222,68,68,B
371233,25,25,A
371239,175,175,C
371248,263,263,C
371275,22,22,B
371299,16,16,C
371319,2,2,C
371323,201,201,C
371333,111,111,C
371452,41,41,B
371477,7,7,A
371489,1,1,B
371526,11,11,B
371553,30,30,B
371557,183,183,B
371577,28,28,A
371737,0,0,B
371770,18,18,AA
371852,15,15,B
371890,28,28,C
371980,19,19,A
372011,96,96,B
372015,92,92,C
372033,90,90,C
372063,0,0,B
372087,204,204,C
372130,49,49,B
372147,44,44,B
372160,144,144,B
372230,34,34,B
372269,19,19,C
372294,11,11,B
372298,5,5,C
372479,5,5,B
372555,20,20,C
372573,34,34,B
372575,64,64,B
372605,35,35,C
372619,63,63,C
372626,2,2,B
372629,119,119,C
372686,25,25,C
372758,12,12,B
372840,1,1,B
372904,90,90,B
372918,134,134,C
372924,31,31,B
372949,0,0,A
372992,85,85,B
373022,176,176,C
373091,10,10,AA
373092,45,45,B
373111,20,20,B
373154,35,35,B
373208,27,27,A
373230,65,65,B
373260,144,144,B
373288,21,21,B
373323,2,2,AA
373325,28,28,B
373356,70,70,B
373361,4,4,AA
373458,13,13,AA
373560,19,19,A
373596,26,26,B
373599,125,125,B
373616,81,81,B
373667,13,13,AA
373693,19,19,B
373695,14,14,A
373727,80,80,B
373742,2,2,B
373770,8,8,B
373877,32,32,A
373902,90,90,B
373950,6,6,AA
374019,0,0,A
374022,15,15,C
374053,39,39,B
374176,45,45,C
374204,42,42,C
374208,106,106,C
374218,5,5,AA
374223,7,7,A
374273,8,8,B
374281,245,245,B
374285,7,7,A
374296,101,101,B
374322,73,73,A
374392,107,107,B
374394,142,142,C
374409,8,8,B
374454,0,0,C
374459,81,81,B
374613,96,96,C
374634,118,118,C
374662,9,9,AA
374686,3,3,B
374712,91,91,B
374720,21,21,C
374727,84,84,C
374732,174,174,C
374743,192,192,C
374746,223,223,B
374803,67,67,B
374808,36,36,B
374816,13,13,AA
374824,27,27,A
374825,2,2,AA
374885,1,1,B
374898,26,26,A
374913,17,17,A
374915,34,34,B
374940,46,46,B
374944,66,66,B
374958,12,12,B
374977,81,81,B
374978,2,2,B
374980,0,0,C
374987,176,176,C
375002,47,47,C
375043,8,8,A
375063,5,5,B
375106,19,19,B
375124,10,10,B
375126,113,113,C
375154,68,68,B
375208,67,67,C
375245,1,1,B
375306,189,189,C
375313,29,29,B
375315,6,6,AA
375364,37,37,B
375383,41,41,B
375415,15,15,B
375435,62,62,B
375447,35,35,B
375477,67,67,C
375503,3,3,AA
375508,48,48,B
375519,62,62,B
375530,16,16,A
375542,105,105,B
375577,83,83,C
375585,4,4,A
375588,68,68,C
375640,62,62,AA
375694,96,96,B
375712,27,27,B
375716,30,30,B
375732,86,86,C
375737,7,7,A
375754,40,40,B
375789,15,15,B
375812,29,29,B
375820,49,49,B
375856,41,41,A
375873,8,8,AA
375917,96,96,B
375920,4,4,B
375927,154,154,B
375965,102,102,A
376041,0,0,B
376082,35,35,B
376094,204,204,C
376101,1,1,B
376121,33,33,C
376136,36,36,B
376141,70,70,B
376164,52,52,B
376165,115,115,C
376178,83,83,C
376189,1,1,AA
376260,8,8,B
376274,100,100,B
376285,17,17,B
376305,140,140,C
376324,18,18,AA
376347,116,116,B
376350,56,56,C
376354,7,7,C
376375,21,21,B
376382,12,12,B
376384,10,10,AA
376387,35,35,C
376400,198,198,B
376404,13,13,B
376412,30,30,B
376417,53,53,C
376425,2,2,B
376429,39,39,B
376442,30,30,B
376481,101,101,B
376502,11,11,C
376508,54,54,C
376521,28,28,C
376533,1,1,B
376561,0,0,C
376566,55,55,B
376576,34,34,A
376587,52,52,A
376607,73,73,B
376637,3,3,B
376639,133,133,C
376643,41,41,B
376644,29,29,C
376660,10,10,A
376688,43,43,B
376689,33,33,B
376721,18,18,B
376738,43,43,B
376739,0,0,B
376902,6,6,B
376968,5,5,C
376975,22,22,A
377037,81,81,C
377054,146,146,B
377099,137,137,B
377147,20,20,A
377148,80,80,B
377150,3,3,AA
377206,73,73,C
377212,11,11,C
377215,84,84,B
377248,113,113,C
377287,0,0,C
377295,39,39,C
377296,19,19,B
377300,42,42,B
377310,27,27,A
377336,57,57,C
377355,34,34,C
377399,39,39,B
377409,24,24,B
377435,77,77,B
377475,114,114,C
377476,78,78,C
377486,40,40,B
377560,4,4,B
377640,118,118,C
377681,106,106,C
377706,73,73,B
377707,63,63,C
377719,88,88,C
377769,95,95,B
377780,13,13,B
377812,89,89,C
377841,8,8,A
377855,54,54,B
377864,132,132,A
377869,85,85,B
377879,2,2,B
377895,45,45,C
377903,19,19,C
377926,17,17,B
378153,1,1,B
378208,131,131,B
378313,3,3,B
378401,1,1,A
378411,5,5,B
378454,12,12,B
378461,1,1,A
378509,54,54,B
378513,86,86,C
378668,7,7,B
378679,7,7,A
378730,9,9,B
378777,22,22,C
378814,39,39,C
378829,109,109,C
378847,3,3,C
378866,16,16,B
378879,43,43,B
378886,24,24,A
378969,21,21,B
379029,10,10,A
379101,23,23,A
379130,117,117,B
379158,42,42,B
379184,23,23,B
379266,7,7,C
379285,98,98,C
379288,88,88,C
379336,63,63,B
379344,22,22,B
379391,14,14,B
379419,231,231,C
379465,6,6,B
379504,2,2,C
379611,10,10,C
379716,100,100,C
379742,13,13,B
379769,216,216,C
379825,64,64,B
379845,16,16,A
379851,10,10,B
380030,26,26,B
380041,41,41,B
380066,12,12,B
380155,6,6,A
380230,90,90,C
380243,7,7,C
380248,70,70,C
380260,0,0,B
380409,95,95,B
380441,12,12,B
380448,139,139,C
380486,66,66,B
380541,28,28,B
380609,56,56,B
380612,59,59,B
380659,51,51,B
380682,4,4,AA
380696,42,42,B
380787,41,41,B
380790,50,50,B
380833,4,4,C
380844,14,14,C
380919,213,213,C
380921,1,1,C
381016,16,16,A
381072,5,5,AA
381114,167,167,C
381175,14,14,B
381273,16,16,B
381325,97,97,C
381368,3,3,AA
381385,15,15,A
381530,6,6,A
381533,63,63,AA
381588,12,12,B
381621,127,127,B
381689,0,0,B
381730,17,17,B
381753,50,50,B
381780,45,45,B
381817,33,33,B
381823,56,56,C
381842,117,117,C
381864,121,121,B
381892,48,48,B
381918,12,12,B
381946,2,2,B
381979,19,19,B
381985,153,153,B
382015,53,53,B
382139,173,173,C
382248,7,7,A
382363,86,86,C
382369,69,69,B
382370,23,23,B
382458,24,24,B
382496,7,7,AA
382520,53,53,B
382552,9,9,C
382567,98,98,A
382592,98,98,B
382636,44,44,B
382638,10,10,B
382676,8,8,B
382721,1,1,B
382734,30,30,A
382777,190,190,C
382798,48,48,B
382888,18,18,B
382925,88,88,B
382940,8,8,A
382968,0,0,A
382987,14,14,B
383013,28,28,C
383054,28,28,A
383071,0,0,B
383073,13,13,B
383076,0,0,B
383096,124,124,B
383100,8,8,B
383143,69,69,B
383148,64,64,B
383192,0,0,B
383233,96,96,C
383277,123,123,C
383286,14,14,B
383392,71,71,B
383410,61,61,B
383416,9,9,AA
383441,80,80,C
383451,79,79,AA
383501,3,3,B
383518,17,17,AA
383533,39,39,B
383579,3,3,AA
383595,20,20,B
383613,15,15,B
383656,7,7,B
383675,1,1,C
383685,70,70,C
383686,0,0,C
383722,54,54,B
383743,42,42,A
383745,6,6,C
383755,207,207,B
383767,42,42,A
383787,21,21,A
383803,25,25,B
383805,56,56,C
383813,31,31,B
383879,0,0,C
383925,5,5,B
383966,13,13,B
383970,70,70,AA
384016,0,0,C
384025,0,0,B
384062,16,16,B
384072,11,11,B
384154,0,0,B
384163,174,174,B
384165,100,100,C
384239,42,42,B
384347,10,10,B
384371,16,16,B
384458,39,39,A
384484,38,38,A
384537,18,18,A
384589,41,41,B
384595,46,46,B
384623,25,25,B
384639,68,68,C
384641,19,19,B
384673,13,13,B
384681,31,31,B
384693,112,112,B
384712,14,14,B
384718,98,98,B
384732,133,133,C
384770,43,43,B
384800,78,78,C
384802,79,79,C
384806,16,16,B
384850,5,5,AA
384859,12,12,B
384866,38,38,C
384877,68,68,B
384878,107,107,C
384913,145,145,B
385053,84,84,B
385087,56,56,B
385088,1,1,C
385096,6,6,B
385134,18,18,B
385146,43,43,B
385168,46,46,B
385233,43,43,B
385293,0,0,C
385308,110,110,C
385309,197,197,B
385314,20,20,C
385327,84,84,B
385375,131,131,B
385384,20,20,B
385399,5,5,B
385414,166,166,C
385449,162,162,B
385452,121,121,C
385483,36,36,B
385545,76,76,C
385577,0,0,B
385618,136,136,C
385619,41,41,B
385620,173,173,C
385626,84,84,B
385655,134,134,C
385657,230,230,B
385682,66,66,B
385684,35,35,B
385752,14,14,A
385765,140,140,B
385810,23,23,B
385815,95,95,B
385880,223,223,B
385888,101,101,C
385911,7,7,B
385919,27,27,B
385926,77,77,B
386019,85,85,B
386051,34,34,B
386125,0,0,B
386132,14,14,A
386137,139,139,C
386190,11,11,C
386191,18,18,AA
386195,4,4,B
386244,76,76,C
386249,151,151,C
386350,32,32,B
386420,32,32,B
386547,51,51,B
386596,1,1,A
386631,23,23,B
386724,0,0,B
386736,11,11,A
386780,4,4,B
386797,145,145,C
386808,24,24,B
386832,82,82,B
386884,85,85,B
386921,5,5,AA
386958,40,40,B
387000,4,4,C
387009,28,28,B
387082,39,39,B
387099,32,32,B
387142,14,14,A
387153,5,5,C
387155,55,55,B
387161,27,27,B
387211,25,25,B
387230,228,228,B
387275,73,73,B
387283,73,73,B
387300,119,119,C
387302,70,70,AA
387314,5,5,B
387356,54,54,B
387391,16,16,B
387408,8,8,A
387483,16,16,C
387518,0,0,B
387615,67,67,A
387637,0,0,AA
387695,10,10,B
387717,140,140,C
387726,8,8,A
387748,15,15,C
387770,33,33,C
387792,3,3,C
387804,48,48,B
387852,10,10,B
387933,65,65,B
387949,14,14,B
387963,65,65,B
387974,9,9,A
387983,13,13,B
387997,0,0,C
388021,28,28,B
388054,100,100,C
388078,76,76,B
388104,39,39,A
388106,5,5,B
388108,56,56,C
388135,132,132,C
388140,1,1,C
388145,5,5,C
388148,11,11,B
388163,85,85,C
388177,6,6,AA
388186,134,134,C
388226,28,28,B
388234,162,162,B
388281,79,79,B
388294,59,59,C
388297,41,41,B
388307,49,49,C
388468,25,25,B
388527,32,32,B
388549,125,125,A
388646,7,7,AA
388677,130,130,B
388816,94,94,A
388829,6,6,B
388860,76,76,B
388863,173,173,B
388878,85,85,B
388898,11,11,B
388909,10,10,AA
388928,14,14,B
388929,63,63,C
388938,25,25,C
389001,4,4,AA
389009,48,48,B
389012,21,21,B
389046,22,22,B
389054,56,56,B
389060,12,12,C
389152,20,20,C
389178,11,11,AA
389230,11,11,B
389256,0,0,B
389272,5,5,B
389309,55,55,B
389354,33,33,B
389391,163,163,C
389467,1,1,B
389573,54,54,B
389587,20,20,C
389615,31,31,C
389627,100,100,C
389633,1,1,A
389685,4,4,B
389708,10,10,B
389752,20,20,C
389762,7,7,B
389779,141,141,C
389797,42,42,B
389808,53,53,B
389829,18,18,A
389900,76,76,B
389916,10,10,B
389962,6,6,AA
390024,20,20,A
390026,90,90,B
390060,106,106,B
390121,3,3,A
390126,104,104,B
390147,21,21,A
390229,16,16,B
390289,195,195,B
390293,70,70,C
390317,34,34,B
390328,4,4,B
390403,32,32,AAA
390413,78,78,B
390458,7,7,A
390462,31,31,AA
390475,12,12,C
390498,10,10,B
390548,48,48,B
390549,5,5,AA
390554,22,22,B
390566,94,94,B
390593,71,71,C
390631,38,38,B
390656,32,32,C
390665,84,84,B
390669,2,2,B
390676,115,115,C
390683,29,29,C
390688,24,24,C
390701,101,101,B
390739,162,162,C
390753,5,5,A
390755,81,81,B
390772,58,58,B
390806,86,86,C
390814,3,3,B
390863,134,134,B
390928,9,9,A
391037,2,2,AA
391060,48,48,C
391062,117,117,B
391066,76,76,A
391097,95,95,B
391142,111,111,A
391383,175,175,C
391390,3,3,C
391436,108,108,B
391460,34,34,A
391471,2,2,B
391532,11,11,A
391623,28,28,C
391716,14,14,A
391746,16,16,B
391797,0,0,B
391826,7,7,A
391853,32,32,B
391897,10,10,AA
391907,63,63,B
391926,13,13,B
391933,179,179,C
391944,59,59,B
392006,155,155,B
392016,72,72,C
392030,16,16,B
392073,192,192,C
392083,22,22,A
392093,32,32,B
392106,16,16,A
392115,8,8,A
392126,123,123,C
392131,111,111,B
392135,104,104,C
392140,35,35,B
392177,36,36,B
392185,53,53,B
392189,35,35,B
392200,45,45,B
392234,0,0,C
392239,17,17,B
392240,29,29,B
392258,11,11,B
392279,117,117,C
392319,0,0,B
392335,101,101,C
392414,22,22,B
392415,108,108,C
392416,36,36,B
392506,11,11,A
392525,31,31,B
392554,67,67,C
392622,4,4,B
392633,126,126,B
392667,83,83,B
392682,62,62,C
392695,17,17,B
392732,64,64,B
392757,4,4,B
392761,180,180,B
392798,7,7,A
392817,10,10,A
392899,39,39,B
392912,55,55,B
392949,97,97,C
393016,51,51,B
393022,14,14,A
393035,127,127,B
393056,0,0,B
393078,118,118,B
393151,5,5,B
393158,22,22,B
393189,33,33,C
393205,42,42,A
393231,93,93,B
393242,25,25,B
393259,16,16,B
393291,0,0,B
393301,78,78,B
393303,72,72,B
393305,2,2,A
393316,41,41,C
393324,26,26,B
393353,6,6,AA
393409,5,5,AA
393417,15,15,C
393426,72,72,B
393470,11,11,AA
393502,13,13,B
393518,4,4,B
393529,0,0,A
393551,0,0,B
393553,20,20,B
393598,199,199,B
393605,1,1,AA
393635,23,23,A
393647,2,2,B
393666,36,36,B
393670,167,167,B
393675,95,95,B
393691,39,39,B
393771,6,6,AA
393792,0,0,B
393807,13,13,C
393831,40,40,B
393903,1,1,C
393922,18,18,B
394011,18,18,A
394053,16,16,B
394087,1,1,C
394123,1,1,AA
394251,41,41,A
394255,30,30,B
394324,17,17,A
394343,91,91,B
394373,36,36,B
394376,1,1,B
394397,6,6,B
394404,43,43,C
394420,19,19,B
394458,3,3,A
394459,33,33,A
394467,67,67,C
394509,42,42,B
394523,3,3,C
394534,40,40,B
394583,23,23,A
394628,1,1,A
394684,0,0,B
394693,41,41,A
394704,14,14,AA
394754,6,6,B
394760,9,9,C
394842,75,75,B
394848,78,78,B
394878,60,60,B
394905,11,11,C
394942,184,184,B
394955,43,43,B
394977,0,0,B
394980,138,138,B
395021,35,35,B
395073,39,39,B
395076,97,97,B
395088,89,89,B
395092,146,146,B
395100,0,0,C
395111,14,14,B
395118,57,57,B
395218,53,53,B
395223,3,3,B
395264,160,160,C
395266,53,53,B
395285,142,142,B
395306,34,34,B
395328,36,36,B
395371,49,49,B
395374,134,134,B
395384,108,108,B
395427,26,26,A
395445,19,19,B
395448,59,59,B
395518,130,130,B
395549,8,8,A
395599,42,42,B
395612,24,24,A
395682,90,90,B
395691,23,23,AA
395713,21,21,B
395720,70,70,A
395752,3,3,B
395781,110,110,B
395823,118,118,B
395844,19,19,A
395874,1,1,B
395949,13,13,B
395956,10,10,A
395977,176,176,B
395980,1,1,B
395984,0,0,B
395997,19,19,B
396008,159,159,B
396020,136,136,B
396038,75,75,B
396048,188,188,B
396111,43,43,B
396113,42,42,B
396144,15,15,A
396203,0,0,B
396207,23,23,AA
396231,13,13,B
396260,61,61,B
396294,13,13,A
396300,17,17,B
396328,48,48,B
396338,54,54,B
396345,91,91,B
396366,110,110,B
396372,0,0,B
396441,53,53,B
396466,61,61,B
396481,0,0,B
396485,13,13,B
396492,224,224,B
396505,137,137,B
396533,7,7,B
396704,53,53,B
396737,15,15,B
396760,126,126,B
396776,119,119,B
396816,63,63,B
396824,37,37,A
396902,106,106,B
396917,14,14,A
396971,3,3,A
396980,33,33,A
397316,24,24,B
397510,33,33,B
397570,16,16,B
397616,140,140,B
397688,1,1,B
397693,110,110,B
397706,3,3,B
397730,1,1,B
397754,103,103,B
397761,23,23,A
397826,75,75,B
397854,78,78,B
397975,50,50,A
398000,12,12,B
398004,101,101,B
398051,58,58,B
398092,3,3,AA
398132,14,14,A
398136,19,19,A
398145,12,12,A
398167,5,5,AA
398171,143,143,B
398175,11,11,B
398200,12,12,A
398211,27,27,B
398240,72,72,B
398295,105,105,B
398321,60,60,B
398406,34,34,B
398469,15,15,B
398520,126,126,B
398526,37,37,B
398555,108,108,B
398558,52,52,B
398567,3,3,B
398626,25,25,B
398655,2,2,A
398767,112,112,B
398781,14,14,B
398798,110,110,B
398926,36,36,B
398947,7,7,AA
398969,128,128,A
399018,0,0,B
399107,30,30,B
399148,7,7,A
399156,8,8,B
399173,42,42,B
399189,53,53,B
399247,56,56,B
399248,64,64,B
399272,0,0,A
399275,61,61,B
399308,62,62,B
399394,104,104,AA
399396,29,29,B
399404,6,6,A
399408,231,231,B
399451,186,186,B
399486,114,114,B
399526,241,241,B
399557,119,119,B
399563,5,5,A
399568,93,93,B
399573,4,4,A
399588,54,54,B
399604,13,13,B
399608,36,36,B
399625,17,17,B
399633,96,96,B
399658,34,34,B
399732,0,0,A
399797,196,196,B
399845,30,30,B
399916,68,68,B
399991,14,14,B
400020,97,97,B
400024,17,17,B
400038,19,19,B
400091,11,11,AA
400094,27,27,B
400148,6,6,B
400201,59,59,B
400207,36,36,B
400212,8,8,B
400232,6,6,B
400257,50,50,B
400261,17,17,B
400307,237,237,B
400310,42,42,B
400322,203,203,B
400340,124,124,B
400383,133,133,B
400422,26,26,B
400436,0,0,B
400464,69,69,B
400478,7,7,B
400507,21,21,B
400511,119,119,B
400514,41,41,B
400539,37,37,B
400556,20,20,B
400577,100,100,B
400581,2,2,B
400587,8,8,B
400596,10,10,B
400614,67,67,AA
400638,130,130,B
400671,3,3,B
400687,2,2,B
400693,10,10,A
400726,24,24,B
400729,1,1,B
400792,12,12,B
400796,181,181,B
400877,6,6,AA
400977,92,92,B
400997,34,34,B
401009,2,2,B
401094,46,46,B
401163,207,207,B
401187,26,26,AA
401209,2,2,AA
401255,95,95,B
401264,0,0,B
401291,7,7,B
401307,7,7,B
401315,97,97,B
401341,13,13,B
401375,1,1,A
401395,46,46,B
401511,208,208,B
401512,160,160,B
401564,1,1,A
401601,13,13,B
401659,207,207,B
401676,181,181,B
401680,6,6,B
401697,22,22,A
401758,104,104,B
401782,24,24,B
401791,33,33,B
401814,52,52,B
401850,77,77,B
401863,4,4,B
401915,17,17,B
401921,50,50,B
401936,13,13,B
401956,8,8,B
401974,245,245,B
401997,58,58,B
402014,0,0,B
402023,71,71,B
402044,49,49,B
402057,217,217,B
402182,41,41,B
402191,93,93,B
402221,70,70,B
402254,126,126,B
402273,62,62,B
402277,20,20,A
402286,15,15,B
402291,13,13,B
402292,14,14,B
402302,163,163,B
402323,26,26,B
402350,35,35,B
402369,40,40,B
402399,34,34,A
402410,38,38,B
402440,22,22,A
402452,50,50,B
402488,68,68,B
402513,12,12,A
402521,41,41,B
402527,100,100,B
402549,42,42,B
402555,17,17,AA
402568,35,35,B
402577,21,21,B
402618,36,36,B
402661,21,21,B
402697,52,52,B
402719,13,13,A
402728,22,22,A
402737,157,157,B
402741,30,30,B
402761,43,43,A
402781,24,24,A
402806,19,19,B
402817,104,104,B
402838,12,12,AA
402863,0,0,A
402869,20,20,B
402923,3,3,B
402926,5,5,B
402927,40,40,B
402941,64,64,B
402952,49,49,B
402958,28,28,B
402963,7,7,A
402966,53,53,B
402987,33,33,B
403020,3,3,AA
403024,68,68,B
403098,131,131,B
403109,80,80,B
403111,21,21,B
403137,199,199,B
403158,63,63,A
403169,14,14,AA
403183,75,75,B
403195,12,12,AA
403196,74,74,B
403201,74,74,B
403262,148,148,B
403277,7,7,AA
403287,17,17,B
403329,158,158,B
403350,7,7,A
403371,42,42,B
403393,124,124,B
403411,0,0,B
403428,0,0,AA
403464,81,81,B
403469,13,13,A
403474,97,97,B
403479,58,58,B
403484,27,27,AA
403485,115,115,B
403514,10,10,B
403528,14,14,A
403551,78,78,B
403554,1,1,AA
403577,0,0,B
403652,29,29,B
403654,0,0,B
403671,8,8,AA
403677,10,10,B
403704,2,2,B
403716,8,8,A
403719,1,1,B
403720,35,35,B
403733,37,37,B
403741,24,24,B
403756,5,5,B
403792,68,68,B
403801,4,4,B
403812,11,11,AA
403855,42,42,B
403863,18,18,A
403881,69,69,B
403924,0,0,B
403931,20,20,B
403971,5,5,B
403978,26,26,A
403982,54,54,B
404008,17,17,B
404067,82,82,B
404083,99,99,B
404101,2,2,B
404136,31,31,B
404145,0,0,A
404152,132,132,B
404161,41,41,B
404195,124,124,B
404200,15,15,A
404248,30,30,B
404256,65,65,B
404261,33,33,B
404271,34,34,B
404320,44,44,B
404327,30,30,B
404371,25,25,B
404374,16,16,B
404394,4,4,B
404450,48,48,B
404459,36,36,B
404476,25,25,B
404499,6,6,AA
404505,194,194,B
404507,26,26,B
404509,8,8,AA
404525,0,0,AA
404533,2,2,B
404534,47,47,A
404543,38,38,A
404557,12,12,A
404657,0,0,A
404662,18,18,AA
404667,5,5,A
404714,2,2,B
404891,3,3,AA
404910,6,6,A
404995,0,0,B
405053,57,57,B
405059,51,51,AA
405110,37,37,A
405137,20,20,B
405142,29,29,A
405166,63,63,B
405167,28,28,B
405181,7,7,B
405182,34,34,B
405189,2,2,B
405225,22,22,B
405228,44,44,B
405242,52,52,B
405251,66,66,B
405266,70,70,B
405320,10,10,AA
405330,35,35,B
405342,8,8,AA
405354,29,29,B
405429,28,28,B
405443,99,99,B
405464,29,29,A
405468,18,18,B
405513,109,109,B
405522,0,0,B
405525,24,24,B
405531,4,4,B
405545,9,9,B
405570,38,38,A
405573,14,14,A
405641,0,0,B
405658,78,78,B
405666,57,57,B
405672,56,56,B
405702,105,105,B
405724,25,25,B
405727,14,14,B
405731,41,41,B
405778,23,23,B
405818,3,3,B
405832,111,111,B
405847,20,20,B
405869,29,29,B
405920,22,22,B
405941,79,79,B
405963,178,178,B
405969,6,6,B
406097,84,84,B
406147,1,1,B
406157,1,1,AA
406169,52,52,AA
406185,101,101,B
406192,94,94,B
406223,54,54,B
406274,5,5,B
406410,9,9,B
406467,85,85,B
406556,112,112,B
406561,3,3,B
406565,13,13,A
406585,28,28,B
406590,8,8,A
406663,10,10,A
406672,128,128,B
406677,61,61,B
406738,41,41,B
406747,26,26,A
406816,3,3,AA
406961,20,20,B
407008,4,4,B
407030,108,108,B
407101,1,1,B
407103,11,11,B
407129,95,95,B
407136,17,17,B
407140,9,9,A
407159,21,21,B
407163,15,15,B
407165,40,40,B
407172,59,59,AA
407186,47,47,B
407240,4,4,AA
407274,17,17,B
407297,10,10,B
407301,29,29,B
407309,74,74,B
407322,55,55,B
407338,44,44,B
407381,45,45,B
407412,0,0,AA
407436,27,27,B
407439,65,65,A
407464,4,4,B
407481,5,5,B
407502,99,99,B
407547,27,27,A
407554,68,68,B
407578,93,93,B
407623,32,32,B
407731,94,94,B
407749,139,139,A
407765,25,25,B
407845,21,21,B
407877,47,47,B
407887,58,58,B
407962,6,6,B
407965,12,12,A
407971,6,6,B
407976,33,33,B
408033,11,11,B
408067,41,41,B
408078,28,28,B
408097,19,19,A
408149,131,131,B
408174,222,222,B
408176,30,30,B
408183,4,4,AA
408197,92,92,B
408205,18,18,B
408237,6,6,B
408255,0,0,AA
408281,39,39,B
408336,6,6,A
408353,20,20,B
408447,0,0,AA
408458,13,13,A
408499,32,32,B
408500,12,12,A
408515,100,100,B
408561,83,83,B
408562,66,66,B
408611,3,3,B
408643,122,122,B
408650,3,3,AA
408707,1,1,AA
408762,63,63,B
408785,36,36,B
408831,23,23,A
408865,35,35,A
408888,14,14,B
408901,92,92,B
408960,74,74,B
408961,37,37,B
408974,12,12,B
408990,0,0,B
408994,119,119,B
409023,44,44,B
409066,85,85,B
409120,78,78,B
409124,18,18,AA
409174,9,9,B
409228,85,85,B
409232,14,14,B
409241,120,120,B
409308,4,4,AA
409320,66,66,B
409349,43,43,B
409364,76,76,B
409384,7,7,B
409414,4,4,B
409444,6,6,B
409526,0,0,B
409534,88,88,B
409567,0,0,B
409593,28,28,B
409603,2,2,B
409654,5,5,B
409667,28,28,B
409684,87,87,B
409685,26,26,B
409697,13,13,AA
409716,13,13,A
409754,20,20,B
409761,9,9,B
409845,27,27,B
409903,93,93,B
409904,68,68,B
409923,169,169,B
409944,144,144,B
409998,69,69,B
410049,22,22,B
410092,12,12,A
410104,38,38,B
410105,1,1,B
410110,14,14,B
410168,97,97,B
410175,28,28,B
410184,72,72,B
410215,48,48,B
410233,2,2,B
410243,4,4,B
410259,8,8,B
410274,49,49,B
410287,44,44,B
410507,3,3,B
410528,7,7,B
410529,0,0,B
410547,26,26,B
410556,68,68,B
410578,49,49,A
410587,8,8,A
410588,86,86,B
410641,50,50,B
410744,23,23,B
410804,8,8,B
410813,40,40,B
410815,6,6,B
410816,6,6,B
410833,31,31,B
410852,2,2,B
410880,7,7,B
410909,42,42,A
410911,90,90,B
410953,63,63,B
410955,27,27,A
410959,19,19,B
410966,4,4,AA
410984,0,0,B
410986,80,80,B
410993,16,16,A
411018,3,3,B
411067,247,247,B
411094,52,52,B
411111,8,8,AA
411123,70,70,B
411128,21,21,B
411150,36,36,B
411192,20,20,A
411199,12,12,B
411235,25,25,B
411242,55,55,B
411256,83,83,B
411277,51,51,A
411305,6,6,A
411307,19,19,B
411363,141,141,B
411367,54,54,AA
411387,27,27,B
411401,19,19,B
411403,7,7,B
411450,25,25,B
411452,219,219,B
411479,132,132,B
411564,6,6,A
411569,35,35,B
411608,105,105,B
411613,9,9,B
411614,71,71,B
411634,62,62,A
411641,97,97,B
411660,22,22,B
411681,31,31,B
411682,31,31,B
411687,2,2,AA
411688,73,73,B
411691,0,0,B
411713,2,2,B
411725,0,0,B
411738,30,30,B
411761,56,56,A
411784,11,11,A
411828,69,69,B
411836,0,0,B
411943,64,64,B
411958,35,35,B
411960,44,44,B
411988,49,49,B
412012,77,77,B
412054,1,1,B
412062,100,100,B
412068,7,7,AA
412106,101,101,B
412131,20,20,A
412137,7,7,B
412155,20,20,B
412165,10,10,B
